championship_id;team;player;games;w;l;wr;k;d;a;kda;cs;csm;gold;gm;dmg;dmgm;kpar;ks;gs;cp;champs
VCS/2019_Season/Summer_Season;Team Flash.Vietnam;Stark;19;11;8;57.9%;2.68;2.32;4.05;2.91;262.11;8.59;12.5;409;-;-;44.9%;17.9%;21.4%;7;['Aatrox', 'Camille', 'Jayce']
VCS/2019_Season/Summer_Season;Team Flash.Vietnam;Artemis;5;3;2;60%;3;2.2;4.2;3.27;305.2;10.28;13.4;452;-;-;53.7%;22.4%;24.4%;3;"['Lucian', 'Ezreal', ""Kai'Sa""]"
VCS/2020_Season/Summer_Season;CERBERUS Esports  28-Vietnamese Team 29-;Xuhao;33;21;12;63.6%;2.79;2.33;7.73;4.51;184.27;5.62;11.2;343;-;-;70.1%;18.6%;18.8%;8;['Trundle', 'Graves', 'Volibear']
VCS/2020_Season/Summer_Season;CERBERUS Esports  28-Vietnamese Team 29-;Yado;33;21;12;63.6%;3.39;2.21;7.09;4.74;267.39;8.16;13;397;-;-;69.9%;22.6%;21.8%;10;['Orianna', 'Twisted Fate', 'Syndra']
VCS/2020_Season/Summer_Season;CERBERUS Esports  28-Vietnamese Team 29-;Artemis;32;21;11;65.6%;4.31;1.97;6.38;5.43;328.75;9.95;15.3;463;-;-;69.4%;28%;25.3%;9;['Kalista', 'Aphelios', 'Ezreal']
VCS/2020_Season/Summer_Season;CERBERUS Esports  28-Vietnamese Team 29-;Ronop;32;21;11;65.6%;0.75;2.59;9.31;3.88;34.22;1.04;7.8;235;-;-;65.3%;4.9%;12.8%;13;['Bard', 'Thresh', 'Morgana']
VCS/2020_Season/Summer_Season;CERBERUS Esports  28-Vietnamese Team 29-;LL;25;18;7;72%;4.24;2.76;5.44;3.51;257.12;7.69;13.3;397;-;-;64.2%;28.1%;21.7%;8;['Renekton', 'Mordekaiser', 'Wukong']
VCS/2020_Season/Summer_Season;CERBERUS Esports  28-Vietnamese Team 29-;Pun;8;3;5;37.5%;2.88;3.63;6.38;2.55;218.63;7.12;11.2;364;-;-;62.7%;19.5%;20.1%;6;['Mordekaiser', 'Ornn', 'Karma']
VCS/2020_Season/Summer_Season;CERBERUS Esports  28-Vietnamese Team 29-;Hieu3;1;0;1;0%;0;5;0;0;30;1.24;4.8;198;-;-;0%;0%;13.2%;1;['Braum']
VCS/2020_Season/Summer_Season;CERBERUS Esports  28-Vietnamese Team 29-;Zeldris;1;0;1;0%;0;4;0;0;187;7.74;7.6;314;-;-;0%;0%;21%;1;['Aphelios']
VCS/2020_Season/Summer_Season;EVOS Esports;Bie;32;17;15;53.1%;1.34;2.41;10.03;4.73;38.25;1.22;7.9;251;-;-;68.8%;8.1%;13.5%;13;['Thresh', 'Karma', 'Braum']
VCS/2020_Season/Summer_Season;EVOS Esports;Divkid;32;17;15;53.1%;4.06;2.47;6.91;4.44;287.19;9.16;13.5;430;-;-;66.4%;24.6%;23.2%;10;['Aphelios', 'Ashe', 'Senna']
VCS/2020_Season/Summer_Season;EVOS Esports;Sorn;32;17;15;53.1%;3.13;2.94;8.13;3.83;179.09;5.71;11;351;-;-;68.1%;18.9%;18.9%;11;"['Trundle', ""Rek'Sai"", 'Volibear']"
VCS/2020_Season/Summer_Season;EVOS Esports;Zeros;32;17;15;53.1%;4.19;3.34;4.84;2.7;278.75;8.89;13.4;428;-;-;54.6%;25.3%;23.1%;14;['Wukong', 'Renekton', 'Lucian']
VCS/2020_Season/Summer_Season;EVOS Esports;Pake;23;10;13;43.5%;3.74;2.91;7;3.69;266.65;8.4;12.4;389;-;-;71.6%;24.9%;21.6%;6;['Orianna', 'Karma', 'Syndra']
VCS/2020_Season/Summer_Season;EVOS Esports;TH;6;4;2;66.7%;3.67;4.17;7;2.56;274.33;8.76;13.2;422;-;-;61%;21%;21.4%;5;['Irelia', 'Jayce', 'Akali']
VCS/2020_Season/Summer_Season;EVOS Esports;But1;3;3;0;100%;4.67;2.33;9.33;6;169.67;6;11.1;391;15.4k;543.8;53.2%;17.7%;18.9%;3;['Sett', 'Rumble', 'Twisted Fate']
VCS/2020_Season/Summer_Season;GAM Esports;Kiaya;37;25;12;67.6%;3.49;2.35;6.78;4.37;262.81;8.26;13.1;410;-;-;59.7%;20.3%;21.9%;11;['Renekton', 'Volibear', 'Jayce']
VCS/2020_Season/Summer_Season;GAM Esports;Levi;37;25;12;67.6%;3.86;2.43;8.35;5.02;216.08;6.79;12.1;380;-;-;71.1%;22.5%;20.4%;12;['Shyvana', 'Lee Sin', 'Gragas']
VCS/2020_Season/Summer_Season;GAM Esports;Slay;37;25;12;67.6%;1.51;2.95;10.27;4;36.19;1.14;7.7;243;-;-;68.6%;8.8%;13%;6;['Thresh', 'Bard', 'Sett']
VCS/2020_Season/Summer_Season;GAM Esports;Dia1;36;25;11;69.4%;5.17;2.22;6.36;5.19;281.58;8.83;13.9;436;-;-;65.5%;29.3%;23.2%;14;['Jayce', 'Lucian', 'Tristana']
VCS/2020_Season/Summer_Season;GAM Esports;Easylove;29;21;8;72.4%;3.31;2.55;7.55;4.26;274.62;8.62;12.9;404;-;-;63.8%;19.4%;21.7%;8;['Ashe', 'Ezreal', 'Jhin']
VCS/2020_Season/Summer_Season;GAM Esports;Jisoo;6;2;4;33.3%;3.67;2.5;6.33;4;266.5;8.51;12.7;405;-;-;60.6%;22.2%;21.9%;3;['Ashe', 'Kalista', 'Aphelios']
VCS/2020_Season/Summer_Season;GAM Esports;Genza;3;2;1;66.7%;1.33;4;6;1.83;241.33;7.58;11.2;352;-;-;48.9%;8.9%;19.3%;3;['Karma', 'Varus', 'Heimerdinger']
VCS/2020_Season/Summer_Season;OverPower Esports;DK;33;8;25;24.2%;2.94;3.48;5.7;2.48;166.76;5.65;10;337;-;-;70.4%;24%;19.6%;8;['Nidalee', 'Graves', 'Lee Sin']
VCS/2020_Season/Summer_Season;OverPower Esports;VIT;33;8;25;24.2%;3.42;3.36;4.21;2.27;276.09;9.36;12.5;423;-;-;62.2%;27.9%;24.6%;12;['Kalista', 'Ashe', 'Aphelios']
VCS/2020_Season/Summer_Season;OverPower Esports;Zin;31;6;25;19.4%;1.06;3.35;7;2.4;33.19;1.13;6.7;229;-;-;68.3%;9%;13.4%;11;['Nautilus', 'Sett', 'Pantheon']
VCS/2020_Season/Summer_Season;OverPower Esports;PHT;29;6;23;20.7%;2.41;3.93;4.83;1.84;260.21;8.81;11.8;399;-;-;61.9%;20.6%;23.3%;15;['Ryze', 'Azir', 'Lucian']
VCS/2020_Season/Summer_Season;OverPower Esports;Simon;18;5;13;27.8%;1.94;4.17;4;1.43;206.72;6.97;10.1;339;-;-;43.3%;14.2%;19.2%;5;['Renekton', 'Mordekaiser', 'Volibear']
VCS/2020_Season/Summer_Season;OverPower Esports;Vin;14;3;11;21.4%;2.5;3.57;4.57;1.98;192.64;6.54;9.8;332;-;-;64.3%;22.7%;19.8%;8;['Wukong', 'Renekton', 'Aatrox']
VCS/2020_Season/Summer_Season;OverPower Esports;Jerry;5;2;3;40%;3.6;4.6;4.2;1.7;207;7.12;10.4;358;12.5k;429.7;55.7%;25.7%;20.9%;5;['Zoe', 'LeBlanc', 'Syndra']
VCS/2020_Season/Summer_Season;OverPower Esports;H3;2;2;0;100%;2;2.5;11.5;5.4;42.5;1.29;8.5;259;9.7k;295.2;69.2%;10.3%;14.1%;2;['Sett', 'Pantheon']
VCS/2020_Season/Summer_Season;Percent Esports;Bigkoro;32;10;22;31.3%;2.69;2.19;4.63;3.34;296.72;9.23;13.3;412;-;-;69.4%;25.5%;24.2%;11;['Aphelios', 'Ezreal', 'Caitlyn']
VCS/2020_Season/Summer_Season;Percent Esports;Lisa;32;10;22;31.3%;0.97;3.19;6;2.19;37.53;1.17;7.4;229;-;-;66.2%;9.2%;13.4%;12;['Bard', 'Thresh', 'Tahm Kench']
VCS/2020_Season/Summer_Season;Percent Esports;Glory;32;10;22;31.3%;2.13;2.34;5;3.04;274.72;8.54;12.1;376;-;-;67.7%;20.2%;22%;13;['Karma', 'Syndra', 'Azir']
VCS/2020_Season/Summer_Season;Percent Esports;yT;24;8;16;33.3%;3.04;3.04;4.08;2.34;243.38;7.6;12;375;-;-;62.4%;26.6%;21.9%;10;['Wukong', 'Volibear', 'Renekton']
VCS/2020_Season/Summer_Season;Percent Esports;Eagle;21;8;13;38.1%;1.76;2.29;5.14;3.02;177.86;5.46;10.2;312;-;-;67.8%;17.3%;18.2%;13;['Nidalee', 'Trundle', 'Olaf']
VCS/2020_Season/Summer_Season;Percent Esports;Draktharr;11;2;9;18.2%;2.73;4.73;5.36;1.71;175.73;5.6;10.3;327;-;-;72.4%;24.4%;19.4%;6;"['Graves', 'Trundle', ""Rek'Sai""]"
VCS/2020_Season/Summer_Season;Percent Esports;Tado;8;2;6;25%;1.5;3.5;2.38;1.11;262.25;8.04;11.8;362;-;-;49.2%;19%;21.3%;3;['Renekton', 'Rumble', 'Jayce']
VCS/2020_Season/Summer_Season;Saigon Buffalo;Froggy;33;11;22;33.3%;2.64;3.85;6.27;2.31;213.52;6.9;10.8;350;-;-;62.6%;18.5%;20%;13;['Twisted Fate', 'Galio', 'Neeko']
VCS/2020_Season/Summer_Season;Saigon Buffalo;Hasmed;33;11;22;33.3%;4.03;4.06;4.33;2.06;242.64;7.84;12;388;-;-;58.7%;28.3%;22.1%;11;['Mordekaiser', 'Ornn', 'Akali']
VCS/2020_Season/Summer_Season;Saigon Buffalo;Meliodas;33;11;22;33.3%;3.7;2.45;6.18;4.02;206.3;6.67;11.6;373;-;-;69.4%;26%;21.3%;10;['Lee Sin', 'Graves', 'Nidalee']
VCS/2020_Season/Summer_Season;Saigon Buffalo;Style;33;11;22;33.3%;2.76;3.82;6.45;2.41;246.58;7.97;12.2;393;-;-;64.7%;19.4%;22.4%;9;['Ashe', 'Kalista', 'Senna']
VCS/2020_Season/Summer_Season;Saigon Buffalo;Hinn;26;10;16;38.5%;1.38;3.54;8.46;2.78;62.88;2.02;8;256;-;-;66%;9.3%;14.5%;14;['Galio', 'Nautilus', 'Thresh']
VCS/2020_Season/Summer_Season;Saigon Buffalo;Jad;7;1;6;14.3%;0.14;5.43;6.14;1.16;33.57;1.11;6.5;215;4.7k;154.4;53.7%;1.2%;12.7%;7;['Pantheon', 'Karma', 'Thresh']
VCS/2020_Season/Summer_Season;Team Flash 2e-Vietnam;Palette;34;23;11;67.6%;1.82;2.12;8.94;5.08;43.06;1.36;8.1;257;-;-;65.4%;11.1%;14.1%;11;['Pantheon', 'Sett', 'Yuumi']
VCS/2020_Season/Summer_Season;Team Flash 2e-Vietnam;Slayder;34;23;11;67.6%;5.15;2.38;5.5;4.47;294.65;9.28;14.1;445;-;-;64.6%;31.3%;24.5%;8;['Ezreal', 'Aphelios', 'Kalista']
VCS/2020_Season/Summer_Season;Team Flash 2e-Vietnam;EGO;32;23;9;71.9%;3.16;2.84;7.91;3.89;177.25;5.58;11.1;348;-;-;65.4%;18.7%;19.1%;8;['Nidalee', 'Trundle', 'Volibear']
VCS/2020_Season/Summer_Season;Team Flash 2e-Vietnam;Kati;29;21;8;72.4%;3.62;2.48;7.55;4.5;279.34;8.73;13.1;410;-;-;65.9%;21.3%;22.4%;11;['Orianna', 'Ryze', 'Syndra']
VCS/2020_Season/Summer_Season;Team Flash 2e-Vietnam;Yoshino;18;13;5;72.2%;2.83;2.83;6.5;3.29;221.89;7.17;11.6;373;13.3k;429.2;54.2%;16.5%;20.3%;7;['Kennen', 'Ornn', 'Camille']
VCS/2020_Season/Summer_Season;Team Flash 2e-Vietnam;Stark;16;10;6;62.5%;3.13;3.31;4.81;2.4;229.44;7.02;11.8;360;-;-;50.8%;20%;20.1%;7;['Volibear', 'Wukong', 'Ornn']
VCS/2020_Season/Summer_Season;Team Flash 2e-Vietnam;Naul;5;2;3;40%;2.4;3;4;2.13;226;7.43;10.5;344;-;-;47.1%;17.6%;20%;5;['Karma', 'Azir', 'Syndra']
VCS/2020_Season/Summer_Season;Team Flash 2e-Vietnam;Yijin;2;0;2;0%;2;5;5.5;1.5;173.5;5.52;9.9;314;-;-;78.9%;21.1%;19.2%;2;['Graves', 'Jarvan IV']
VCS/2020_Season/Summer_Season;Team Secret  28-Vietnamese Team 29-;Artifact;36;20;16;55.6%;2.86;2.92;5.17;2.75;258.03;8.45;12.2;400;-;-;60.2%;21.5%;21.9%;16;['Zoe', 'Twisted Fate', 'Syndra']
VCS/2020_Season/Summer_Season;Team Secret  28-Vietnamese Team 29-;Celebrity;36;20;16;55.6%;3.53;2.08;4.56;3.88;275.72;9.03;13;426;-;-;60.6%;26.5%;23.3%;10;['Ashe', 'Aphelios', 'Ezreal']
VCS/2020_Season/Summer_Season;Team Secret  28-Vietnamese Team 29-;DNK;36;20;16;55.6%;3.22;2.64;5.44;3.28;197.22;6.46;11.2;366;-;-;65%;24.2%;20.1%;14;['Graves', 'Volibear', 'Nidalee']
VCS/2020_Season/Summer_Season;Team Secret  28-Vietnamese Team 29-;Coated;33;20;13;60.6%;3.21;3.21;4.09;2.27;248.09;8.06;12.5;406;-;-;53.9%;23.7%;22.1%;10;['Wukong', 'Camille', 'Jax']
VCS/2020_Season/Summer_Season;Team Secret  28-Vietnamese Team 29-;Venus;21;14;7;66.7%;0.86;2.86;7.33;2.87;37.1;1.2;7.4;241;-;-;56.6%;5.9%;12.8%;10;['Thresh', 'Karma', 'Bard']
VCS/2020_Season/Summer_Season;Team Secret  28-Vietnamese Team 29-;CBL;15;6;9;40%;0.53;3;6.8;2.44;37.27;1.24;6.9;229;-;-;62.5%;4.5%;13.1%;7;['Leona', 'Thresh', 'Braum']
VCS/2020_Season/Summer_Season;Team Secret  28-Vietnamese Team 29-;Zica;3;0;3;0%;0.67;5;4.67;1.07;178.67;6.4;8.4;300;-;-;48.5%;6.1%;18.2%;2;['Ornn', 'Lucian']
VCS/2022_Season/Summer_Season;AS Esports;Zin;30;6;24;20%;0.83;3;7.1;2.64;37.2;1.3;6.8;238;4.4k;152.4;63.6%;6.7%;13.4%;14;['Renata Glasc', 'Braum', 'Rakan']
VCS/2022_Season/Summer_Season;AS Esports;playcool;27;6;21;22.2%;3.22;3.11;4.7;2.55;247.63;8.57;11.5;400;14.3k;493.5;59.8%;24.3%;22.4%;12;['Sylas', 'LeBlanc', 'Akali']
VCS/2022_Season/Summer_Season;AS Esports;Hyo;20;4;16;20%;2.85;3.75;4.45;1.95;142.45;5.03;9.2;324;9.1k;322;63.2%;24.7%;18.4%;7;['Viego', 'Wukong', 'Volibear']
VCS/2022_Season/Summer_Season;AS Esports;LLT;20;4;16;20%;1.85;3.75;3.25;1.36;234.8;8.39;10.9;388;13.1k;468.7;42%;15.2%;22.1%;7;['Gnar', 'Gwen', 'Irelia']
VCS/2022_Season/Summer_Season;AS Esports;Ouzi;17;5;12;29.4%;4.47;3.35;4.29;2.61;251.88;8.96;12.4;442;19.1k;679.9;65.1%;33.2%;24.7%;8;['Zeri', 'Draven', 'Lucian']
VCS/2022_Season/Summer_Season;AS Esports;2T;13;2;11;15.4%;2.31;4.92;3.38;1.16;235.23;7.97;11.1;376;16.5k;559.1;50.3%;20.4%;21.3%;9;['Akali', 'Gnar', 'Kassadin']
VCS/2022_Season/Summer_Season;AS Esports;EasyLove;13;1;12;7.7%;2;3.62;4;1.66;257.23;8.71;12.2;412;15.1k;510.5;53.8%;17.9%;23.4%;8;['Zeri', 'Kalista', 'Aphelios']
VCS/2022_Season/Summer_Season;AS Esports;Biggi;10;2;8;20%;3.6;6.3;4.7;1.32;150;5.07;9.7;329;10.6k;357.5;58%;25.2%;18.3%;5;['Lee Sin', 'Vi', 'Wukong']
VCS/2022_Season/Summer_Season;CERBERUS Esports (Vietnamese Team);Artemis;34;17;17;50%;5.53;2.59;5.38;4.22;303.91;9.51;15.3;479;22.1k;691.1;71.6%;36.3%;26%;13;['Aphelios', 'Zeri', 'Kalista']
VCS/2022_Season/Summer_Season;CERBERUS Esports (Vietnamese Team);Yado;34;17;17;50%;2.79;2.5;6.91;3.88;274.06;8.57;12.7;397;20.2k;631.7;63.7%;18.3%;21.6%;10;['Ahri', 'Azir', 'Taliyah']
VCS/2022_Season/Summer_Season;CERBERUS Esports (Vietnamese Team);Draktharr;20;11;9;55%;3.9;3.05;7.65;3.79;162.05;5.13;11.2;355;11.5k;365.3;70%;23.6%;18.9%;8;['Wukong', 'Viego', 'Vi']
VCS/2022_Season/Summer_Season;CERBERUS Esports (Vietnamese Team);Pun;20;11;9;55%;2.5;3.85;5.8;2.16;231.05;7.32;11.7;372;15.1k;479.9;50.3%;15.2%;19.8%;12;['Sejuani', 'Jax', 'Ornn']
VCS/2022_Season/Summer_Season;CERBERUS Esports (Vietnamese Team);Hieu3;18;10;8;55.6%;0.89;2.33;11.72;5.4;37.89;1.17;8.4;257;5.7k;176.4;79.1%;5.6%;13.9%;8;['Renata Glasc', 'Braum', 'Yuumi']
VCS/2022_Season/Summer_Season;CERBERUS Esports (Vietnamese Team);RonOP;16;7;9;43.8%;0.69;3;8.81;3.17;29.38;0.94;7.2;229;4.3k;137.2;65.8%;4.8%;12.4%;5;['Nautilus', 'Alistar', 'Leona']
VCS/2022_Season/Summer_Season;CERBERUS Esports (Vietnamese Team);Leash;14;6;8;42.9%;2.5;3.36;6.21;2.6;149.21;4.58;10.1;311;8.8k;270.1;64.9%;18.6%;17.3%;6;['Lee Sin', 'Wukong', 'Trundle']
VCS/2022_Season/Summer_Season;CERBERUS Esports (Vietnamese Team);Poss;14;6;8;42.9%;3.21;3.57;4.64;2.2;270.29;8.3;13.2;404;19.4k;596.9;58.5%;23.9%;22.5%;6;['Gangplank', 'Gnar', 'Kayle']
VCS/2022_Season/Summer_Season;GAM Esports;Kati;34;24;10;70.6%;3.68;2.94;7.41;3.77;261.35;8.92;12.6;429;17.7k;603.3;64.8%;21.5%;21.8%;17;['Corki', 'Galio', 'Viktor']
VCS/2022_Season/Summer_Season;GAM Esports;Kiaya;34;24;10;70.6%;3.59;2.38;5.44;3.79;246.44;8.41;12.2;417;16.6k;567.2;52.7%;21%;21.3%;9;['Gnar', 'Gwen', 'Aatrox']
VCS/2022_Season/Summer_Season;GAM Esports;Levi;34;24;10;70.6%;3.88;2.29;8.24;5.28;168.71;5.76;11;376;11.9k;406.9;70.8%;22.7%;19.1%;12;['Wukong', 'Nocturne', 'Lee Sin']
VCS/2022_Season/Summer_Season;GAM Esports;Sty1e;34;24;10;70.6%;4.68;2.59;7.06;4.53;283.91;9.69;14.1;480;17.3k;591.8;68.6%;27.3%;24.4%;6;['Sivir', 'Zeri', 'Jinx']
VCS/2022_Season/Summer_Season;GAM Esports;Bie;23;17;6;73.9%;1.35;2;10.17;5.76;27.3;0.95;7.4;259;5k;175.6;68.7%;8%;13.2%;11;['Nautilus', 'Renata Glasc', 'Braum']
VCS/2022_Season/Summer_Season;GAM Esports;Elio;11;7;4;63.6%;1.18;3.18;11.36;3.94;51.36;1.68;8.2;267;6.1k;200.3;70.4%;6.6%;13.6%;8;['Nautilus', 'Renata Glasc', 'Nami']
VCS/2022_Season/Summer_Season;Genius Esports;Blazes;33;8;25;24.2%;2.18;3.82;4.48;1.75;259.7;8.72;11.5;387;17.4k;584.7;53.8%;17.6%;21.8%;11;['Azir', 'Sylas', 'Ahri']
VCS/2022_Season/Summer_Season;Genius Esports;Coated;33;8;25;24.2%;3.03;4.45;3.73;1.52;237.06;7.96;11.7;393;18.6k;625.8;54.5%;24.4%;22.1%;11;['Gnar', 'Gangplank', 'Fiora']
VCS/2022_Season/Summer_Season;Genius Esports;Yijin;33;8;25;24.2%;2.55;4.15;5.42;1.92;163.94;5.51;9.9;332;9.9k;331.6;64.3%;20.5%;18.7%;14;['Poppy', 'Viego', 'Trundle']
VCS/2022_Season/Summer_Season;Genius Esports;Biob;32;8;24;25%;1.03;3.69;7.13;2.21;57.59;1.92;7.5;249;5.8k;195.4;64.6%;8.2%;14%;14;['Nautilus', 'Renata Glasc', 'Tahm Kench']
VCS/2022_Season/Summer_Season;Genius Esports;Slayder;29;8;21;27.6%;4.07;3.28;4.59;2.64;268.24;8.8;13.2;432;16.4k;538.5;68.2%;32.1%;24.3%;14;['Zeri', 'Jinx', 'Sivir']
VCS/2022_Season/Summer_Season;Genius Esports;Bunzz;4;0;4;0%;0.5;6;3.5;0.67;86.25;3.52;7.1;291;7.5k;305.7;39%;4.9%;16.7%;4;['Tristana', 'Jinx', 'Gragas']
VCS/2022_Season/Summer_Season;Genius Esports;Zodiac;1;0;1;0%;0;5;3;0.6;39;1.57;4.9;195;2.9k;114.6;60%;0%;12.3%;1;['Nautilus']
VCS/2022_Season/Summer_Season;Saigon Buffalo;BeanJ;36;21;15;58.3%;3.89;2.5;6.61;4.2;165.67;5.22;11.1;350;11.8k;370.2;66.5%;24.6%;18.6%;10;['Wukong', 'Xin Zhao', 'Poppy']
VCS/2022_Season/Summer_Season;Saigon Buffalo;Froggy;36;21;15;58.3%;2.94;1.92;8.11;5.77;259.53;8.17;12.6;396;16.9k;532.6;70.1%;18.7%;21%;11;['Taliyah', 'Seraphine', 'Ahri']
VCS/2022_Season/Summer_Season;Saigon Buffalo;Hasmed;36;21;15;58.3%;4.14;2.75;4.53;3.15;273.33;8.61;13.5;424;17.9k;565;54.9%;26.2%;22.5%;12;['Gwen', 'Akali', 'Irelia']
VCS/2022_Season/Summer_Season;Saigon Buffalo;Shogun;36;21;15;58.3%;3.78;2.08;5.72;4.56;330.97;10.42;14.9;468;18.2k;572.8;60.2%;23.9%;24.9%;13;['Aphelios', 'Sivir', 'Zeri']
VCS/2022_Season/Summer_Season;Saigon Buffalo;Taki;36;21;15;58.3%;1.03;2.42;9.31;4.28;29.14;0.92;7.8;244;6.4k;201;65.5%;6.5%;13%;17;['Nautilus', 'Tahm Kench', 'Alistar']
VCS/2022_Season/Summer_Season;SBTC Esports;DNK;38;22;16;57.9%;3.11;2.95;6.03;3.1;171.55;5.33;10.9;339;10.9k;339.8;64.5%;21.9%;18.6%;11;['Viego', 'Lee Sin', 'Poppy']
VCS/2022_Season/Summer_Season;SBTC Esports;Dia1;38;22;16;57.9%;2.5;3;5.53;2.68;259.92;8.08;12.3;382;17.6k;545.7;56.7%;17.7%;20.9%;11;['Gragas', 'Taliyah', 'Ahri']
VCS/2022_Season/Summer_Season;SBTC Esports;nPer;38;22;16;57.9%;3.61;3.61;4.47;2.24;265.42;8.25;13;405;18.8k;583.8;57.1%;25.5%;22.2%;10;['Gnar', 'Gwen', 'Akali']
VCS/2022_Season/Summer_Season;SBTC Esports;Palette;38;22;16;57.9%;0.82;2.11;8;4.19;34.24;1.06;7.6;238;5.9k;183.8;62.3%;5.8%;13%;13;['Nautilus', 'Renata Glasc', 'Amumu']
VCS/2022_Season/Summer_Season;SBTC Esports;Celebrity;37;22;15;59.5%;4.24;2.32;4.59;3.8;317.11;9.85;14.9;463;17.8k;552.9;61.7%;29.6%;25.3%;8;['Aphelios', 'Sivir', 'Zeri']
VCS/2022_Season/Summer_Season;SBTC Esports;Vinboiz;1;0;1;0%;0;6;2;0.33;261;8.51;10.6;346;9.4k;307.1;25%;0%;21.6%;1;['Kalista']
VCS/2022_Season/Summer_Season;Team Secret (Vietnamese Team);Artifact;36;22;14;61.1%;3.72;1.94;6.78;5.4;281.67;8.89;13.4;422;21k;663.9;65.5%;23.2%;22.4%;15;['Taliyah', 'Ahri', 'Sylas']
VCS/2022_Season/Summer_Season;Team Secret (Vietnamese Team);Eddie;36;22;14;61.1%;4.06;2.5;7.47;4.61;243.64;7.69;13.6;431;18.7k;589.7;71.9%;25.3%;22.9%;11;['Zeri', 'Senna', 'Aphelios']
VCS/2022_Season/Summer_Season;Team Secret (Vietnamese Team);Hiro02;36;22;14;61.1%;3.14;3.56;4.61;2.18;272.31;8.6;13.1;413;18.3k;579;48.4%;19.6%;22%;12;['Gwen', 'Camille', 'Jax']
VCS/2022_Season/Summer_Season;Team Secret (Vietnamese Team);XuHao;36;22;14;61.1%;0.97;3.11;9.53;3.38;63;1.99;8.3;261;6.4k;202.6;65.5%;6.1%;13.9%;14;['Tahm Kench', 'Nautilus', 'Yuumi']
VCS/2022_Season/Summer_Season;Team Secret (Vietnamese Team);Penguin;34;20;14;58.8%;4;3.09;6.47;3.39;173.97;5.44;11.3;352;11.2k;351.1;66.7%;25.5%;18.8%;12;['Wukong', 'Nocturne', 'Xin Zhao']
VCS/2022_Season/Summer_Season;Team Secret (Vietnamese Team);Skewed;2;2;0;100%;6.5;2;5.5;6;123;4.68;10.4;397;10.8k;409.9;55.8%;30.2%;18.7%;1;['Wukong']
VCS/2022_Season/Summer_Season;Team Whales;Arrietty;37;19;18;51.4%;3.97;2.73;5.49;3.47;266;8.55;13.5;433;17.8k;572.4;64.2%;27%;23.3%;7;['Sivir', 'Zeri', 'Senna']
VCS/2022_Season/Summer_Season;Team Whales;CBL;37;19;18;51.4%;0.97;2.57;9.22;3.97;55.11;1.77;7.9;255;5.5k;176.3;69.2%;6.6%;13.7%;10;['Tahm Kench', 'Nautilus', 'Rakan']
VCS/2022_Season/Summer_Season;Team Whales;Gloryy;37;19;18;51.4%;3.19;2.41;6.16;3.89;292.73;9.41;13.2;426;17.6k;566.6;63.5%;21.7%;22.9%;11;['Ahri', 'Azir', 'Sylas']
VCS/2022_Season/Summer_Season;Team Whales;Killerqueen;37;19;18;51.4%;3.27;3.03;6.51;3.23;161.76;5.2;10.5;337;11.1k;355.8;66.4%;22.2%;18.2%;8;['Wukong', 'Viego', 'Lee Sin']
VCS/2022_Season/Summer_Season;Team Whales;Nagiya;37;19;18;51.4%;3.32;3.35;5.27;2.56;255.68;8.22;12.6;404;18.6k;597.7;58.3%;22.6%;21.8%;10;['Gwen', 'Gnar', 'Renekton']
VCS/2023_Season/Summer_Season;CERBERUS Esports  28-Vietnamese Team 29-;Elio;29;14;15;48.3%;0.86;3.34;9.03;2.96;39.17;1.32;7.4;250;4.3k;146.2;66.3%;5.8%;13.3%;9;['Rakan', 'Nautilus', 'Rell']
VCS/2023_Season/Summer_Season;CERBERUS Esports  28-Vietnamese Team 29-;Ikigai;29;14;15;48.3%;2.24;2.17;8.76;5.06;158.52;5.36;10.2;344;9.4k;317.2;73.7%;15%;18.3%;12;['Sejuani', 'Maokai', 'Nocturne']
VCS/2023_Season/Summer_Season;CERBERUS Esports  28-Vietnamese Team 29-;Pun;29;14;15;48.3%;3.48;3.34;4.62;2.42;232.21;7.85;11.7;395;15.1k;510.2;54.3%;23.3%;21%;11;"['Jax', ""K'Sante"", 'Renekton']"
VCS/2023_Season/Summer_Season;CERBERUS Esports  28-Vietnamese Team 29-;Pyshiro;29;14;15;48.3%;4.97;2.1;5.24;4.85;310.66;10.51;14.2;480;17.9k;606.2;68.4%;33.3%;25.6%;10;"['Xayah', ""Kai'Sa"", 'Kalista']"
VCS/2023_Season/Summer_Season;CERBERUS Esports  28-Vietnamese Team 29-;Richard I;29;14;15;48.3%;3.38;2.52;5.79;3.64;247.41;8.37;12;407;16.1k;543.1;61.4%;22.6%;21.7%;11;['Ahri', 'Jayce', 'Tristana']
VCS/2023_Season/Summer_Season;GAM Esports;Kiaya;28;20;8;71.4%;3.21;2.36;6.46;4.11;247.29;8.49;12.3;422;16.3k;560.5;55.5%;18.4%;21.3%;8;"[""K'Sante"", 'Renekton', 'Jax']"
VCS/2023_Season/Summer_Season;GAM Esports;Levi;28;20;8;71.4%;2.89;2.71;9.79;4.67;170.61;5.86;11;378;10.4k;358.5;72.7%;16.6%;19.1%;11;['Wukong', 'Ivern', 'Maokai']
